,Year,Week,Destination,Visitors,Bureau of Meteorology station number,Maximum temperature (Degree C),Minimum temperature (Degree C),Rainfall amount (millimetres),Date_x,SnowDepth(cm)
8737,2020,4,Perisher,6968,71075,5.5,-1.1,1.4,2020-07-01,40.0
8738,2020,4,Perisher,6968,71075,0.6,0.5,25.4,2020-07-02,40.0
8739,2020,4,Perisher,6968,71075,-1.4,-2.6,8.4,2020-07-03,40.0
8740,2020,4,Perisher,6968,71075,1.1,-5.9,12.6,2020-07-04,40.0
8741,2020,4,Perisher,6968,71075,5.2,-3.5,0.0,2020-07-05,40.0
8742,2020,4,Perisher,6968,71075,6.7,-6.5,0.0,2020-07-06,40.0
8743,2020,5,Perisher,8403,71075,5.4,-5.3,0.0,2020-07-07,80.0
8744,2020,5,Perisher,8403,71075,4.6,-7.2,0.0,2020-07-08,80.0
8745,2020,5,Perisher,8403,71075,8.0,-5.5,0.0,2020-07-09,80.0
8746,2020,5,Perisher,8403,71075,3.9,-4.6,0.0,2020-07-10,80.0
8747,2020,5,Perisher,8403,71075,4.7,-1.7,0.0,2020-07-11,80.0
8748,2020,5,Perisher,8403,71075,0.3,-2.6,0.8,2020-07-12,80.0
8749,2020,5,Perisher,8403,71075,0.9,-2.0,75.2,2020-07-13,80.0
8750,2020,6,Perisher,14350,71075,1.2,-1.7,20.2,2020-07-14,90.0
8751,2020,6,Perisher,14350,71075,0.8,-2.7,0.0,2020-07-15,90.0
8752,2020,6,Perisher,14350,71075,1.4,-4.4,0.6,2020-07-16,90.0
8753,2020,6,Perisher,14350,71075,6.8,-7.8,0.8,2020-07-17,90.0
8754,2020,6,Perisher,14350,71075,7.3,-7.0,1.2,2020-07-18,90.0
8755,2020,6,Perisher,14350,71075,1.5,-0.7,1.4,2020-07-19,90.0
8756,2020,6,Perisher,14350,71075,0.6,-3.7,10.2,2020-07-20,90.0
8757,2020,7,Perisher,7748,71075,5.4,-5.2,0.0,2020-07-21,120.0
8758,2020,7,Perisher,7748,71075,5.9,-3.8,0.0,2020-07-22,120.0
8759,2020,7,Perisher,7748,71075,7.1,-6.8,0.0,2020-07-23,120.0
8760,2020,7,Perisher,7748,71075,5.9,-5.4,0.0,2020-07-24,120.0
8761,2020,7,Perisher,7748,71075,9.2,-5.1,0.0,2020-07-25,120.0
8762,2020,7,Perisher,7748,71075,3.1,0.1,7.6,2020-07-26,120.0
8763,2020,7,Perisher,7748,71075,2.4,1.3,24.8,2020-07-27,120.0
8764,2020,8,Perisher,5264,71075,3.5,0.7,36.0,2020-07-28,150.0
8765,2020,8,Perisher,5264,71075,6.5,-2.1,1.8,2020-07-29,150.0
8766,2020,8,Perisher,5264,71075,5.5,-3.3,0.0,2020-07-30,150.0
8767,2020,8,Perisher,5264,71075,8.8,-7.2,0.0,2020-07-31,150.0
8768,2020,8,Perisher,5264,71075,6.2,-4.6,0.0,2020-08-01,150.0
8769,2020,8,Perisher,5264,71075,11.0,-2.1,0.0,2020-08-02,150.0
8770,2020,8,Perisher,5264,71075,3.5,-3.0,0.0,2020-08-03,150.0
8771,2020,9,Perisher,5356,71075,-0.3,-0.8,9.2,2020-08-04,170.0
8772,2020,9,Perisher,5356,71075,-1.1,-6.5,10.8,2020-08-05,170.0
8773,2020,9,Perisher,5356,71075,5.9,-8.7,1.0,2020-08-06,170.0
8774,2020,9,Perisher,5356,71075,0.0,-8.8,0.0,2020-08-07,170.0
8775,2020,9,Perisher,5356,71075,1.2,-2.1,19.2,2020-08-08,170.0
8776,2020,9,Perisher,5356,71075,1.0,-0.8,49.8,2020-08-09,170.0
8777,2020,9,Perisher,5356,71075,3.0,-2.8,19.8,2020-08-10,170.0
8778,2020,10,Perisher,3128,71075,10.2,-5.9,0.0,2020-08-11,180.0
8779,2020,10,Perisher,3128,71075,3.2,-0.6,0.0,2020-08-12,180.0
8780,2020,10,Perisher,3128,71075,4.5,1.2,5.8,2020-08-13,180.0
8781,2020,10,Perisher,3128,71075,4.2,-1.7,2.6,2020-08-14,180.0
8782,2020,10,Perisher,3128,71075,2.5,0.2,21.4,2020-08-15,180.0
8783,2020,10,Perisher,3128,71075,2.7,0.4,3.2,2020-08-16,180.0
8784,2020,10,Perisher,3128,71075,2.7,0.4,1.0,2020-08-17,180.0
8785,2020,11,Perisher,0,71075,1.6,-1.5,7.6,2020-08-18,160.0
8786,2020,11,Perisher,0,71075,0.5,-1.2,23.2,2020-08-19,160.0
8787,2020,11,Perisher,0,71075,-0.9,-2.8,20.8,2020-08-20,160.0
8788,2020,11,Perisher,0,71075,-0.5,-2.9,27.2,2020-08-21,160.0
8789,2020,11,Perisher,0,71075,-3.2,-6.0,30.0,2020-08-22,160.0
8790,2020,11,Perisher,0,71075,-0.5,-5.5,17.2,2020-08-23,160.0
8791,2020,11,Perisher,0,71075,2.1,-7.2,2.2,2020-08-24,160.0
8792,2020,12,Perisher,0,71075,2.6,-11.3,0.0,2020-08-25,100.0
8793,2020,12,Perisher,0,71075,2.6,-7.7,0.0,2020-08-26,100.0
8794,2020,12,Perisher,0,71075,1.4,-2.7,0.0,2020-08-27,100.0
8795,2020,12,Perisher,0,71075,6.6,-4.8,9.4,2020-08-28,100.0
8796,2020,12,Perisher,0,71075,7.9,-2.6,0.0,2020-08-29,100.0
8797,2020,12,Perisher,0,71075,6.1,2.7,0.0,2020-08-30,100.0
8798,2020,12,Perisher,0,71075,3.8,-0.6,1.8,2020-08-31,100.0
8799,2020,13,Perisher,0,71075,3.8,-8.1,0.0,2020-09-01,60.0
8800,2020,13,Perisher,0,71075,9.6,-0.3,0.0,2020-09-02,60.0
8801,2020,13,Perisher,0,71075,7.8,2.5,0.2,2020-09-03,60.0
8802,2020,13,Perisher,0,71075,5.2,1.2,0.4,2020-09-04,60.0
8803,2020,13,Perisher,0,71075,5.9,-1.5,0.0,2020-09-05,60.0
8804,2020,13,Perisher,0,71075,9.3,-5.7,0.0,2020-09-06,60.0
8805,2020,13,Perisher,0,71075,9.0,0.4,0.0,2020-09-07,60.0
8806,2020,14,Perisher,0,71075,10.3,5.2,0.0,2020-09-08,30.0
8807,2020,14,Perisher,0,71075,4.6,1.9,8.8,2020-09-09,30.0
8808,2020,14,Perisher,0,71075,9.4,-1.9,0.2,2020-09-10,30.0
8809,2020,14,Perisher,0,71075,11.0,-3.6,0.0,2020-09-11,30.0
8810,2020,14,Perisher,0,71075,7.9,4.3,0.0,2020-09-12,30.0
8811,2020,14,Perisher,0,71075,7.0,2.8,6.2,2020-09-13,30.0
8812,2020,14,Perisher,0,71075,11.4,1.9,9.4,2020-09-14,30.0
8813,2020,15,Perisher,0,71075,12.0,-2.2,0.0,2020-09-15,0.0
8814,2020,15,Perisher,0,71075,10.2,2.5,0.0,2020-09-16,0.0
8815,2020,15,Perisher,0,71075,14.6,5.3,0.0,2020-09-17,0.0
8816,2020,15,Perisher,0,71075,11.8,2.4,0.0,2020-09-18,0.0
8817,2020,15,Perisher,0,71075,13.2,4.4,1.0,2020-09-19,0.0
8818,2020,15,Perisher,0,71075,10.4,6.3,2.8,2020-09-20,0.0
8819,2020,15,Perisher,0,71075,12.9,6.1,3.6,2020-09-21,0.0
8820,2021,1,Perisher,6003,71075,-0.7,-5.9,11.2,2021-06-09,0.0
8821,2021,1,Perisher,6003,71075,0.4,-3.1,62.2,2021-06-10,0.0
8822,2021,1,Perisher,6003,71075,2.9,-3.2,15.4,2021-06-11,0.0
8823,2021,1,Perisher,6003,71075,2.0,-0.5,22.8,2021-06-12,0.0
8824,2021,1,Perisher,6003,71075,4.9,-0.4,2.2,2021-06-13,0.0
8825,2021,1,Perisher,6003,71075,6.8,0.5,0.0,2021-06-14,0.0
8826,2021,1,Perisher,6003,71075,5.2,-2.0,1.0,2021-06-15,0.0
8827,2021,2,Perisher,10901,71075,3.3,-2.9,0.2,2021-06-16,20.0
8828,2021,2,Perisher,10901,71075,0.4,-2.4,8.4,2021-06-17,20.0
8829,2021,2,Perisher,10901,71075,1.5,-3.8,0.6,2021-06-18,20.0
8830,2021,2,Perisher,10901,71075,0.9,-0.8,5.6,2021-06-19,20.0
8831,2021,2,Perisher,10901,71075,1.2,-2.2,0.8,2021-06-20,20.0
8832,2021,2,Perisher,10901,71075,6.5,-7.5,0.0,2021-06-21,20.0
8833,2021,2,Perisher,10901,71075,8.1,-7.1,0.0,2021-06-22,20.0
8834,2021,3,Perisher,24338,71075,4.2,-2.5,0.0,2021-06-23,40.0
8835,2021,3,Perisher,24338,71075,4.3,1.7,85.2,2021-06-24,40.0
8836,2021,3,Perisher,24338,71075,0.8,0.1,35.2,2021-06-25,40.0
8837,2021,3,Perisher,24338,71075,1.0,-1.1,23.2,2021-06-26,40.0
8838,2021,3,Perisher,24338,71075,1.7,-2.9,5.8,2021-06-27,40.0
8839,2021,3,Perisher,24338,71075,7.3,-8.0,0.0,2021-06-28,40.0
8840,2021,3,Perisher,24338,71075,6.5,-5.8,0.0,2021-06-29,40.0
8841,2021,4,Perisher,43413,71075,5.5,-4.7,0.0,2021-06-30,60.0
8842,2021,4,Perisher,43413,71075,6.3,1.1,5.4,2021-07-01,60.0
8843,2021,4,Perisher,43413,71075,2.0,0.2,1.8,2021-07-02,60.0
8844,2021,4,Perisher,43413,71075,-1.1,-1.6,5.8,2021-07-03,60.0
8845,2021,4,Perisher,43413,71075,-1.3,-4.7,14.4,2021-07-04,60.0
8846,2021,4,Perisher,43413,71075,1.4,-3.8,2.4,2021-07-05,60.0
8847,2021,4,Perisher,43413,71075,4.5,-9.3,0.0,2021-07-06,60.0
8848,2021,5,Perisher,55654,71075,6.0,-10.0,0.0,2021-07-07,120.0
8849,2021,5,Perisher,55654,71075,4.3,-5.2,0.0,2021-07-08,120.0
8850,2021,5,Perisher,55654,71075,7.4,-5.3,0.0,2021-07-09,120.0
8851,2021,5,Perisher,55654,71075,1.0,-7.0,0.0,2021-07-10,120.0
8852,2021,5,Perisher,55654,71075,4.8,-7.6,0.0,2021-07-11,120.0
8853,2021,5,Perisher,55654,71075,2.2,-3.4,0.0,2021-07-12,120.0
8854,2021,5,Perisher,55654,71075,1.4,-0.5,0.0,2021-07-13,120.0
8855,2021,6,Perisher,22523,71075,2.1,-1.1,1.0,2021-07-14,160.0
8856,2021,6,Perisher,22523,71075,2.1,-0.5,33.8,2021-07-15,160.0
8857,2021,6,Perisher,22523,71075,-0.2,-0.8,25.0,2021-07-16,160.0
8858,2021,6,Perisher,22523,71075,-0.2,-3.9,60.8,2021-07-17,160.0
8859,2021,6,Perisher,22523,71075,1.3,-4.3,8.6,2021-07-18,160.0
8860,2021,6,Perisher,22523,71075,-0.1,-6.2,0.0,2021-07-19,160.0
8861,2021,6,Perisher,22523,71075,-0.3,-2.9,6.4,2021-07-20,160.0
8862,2021,7,Perisher,8333,71075,-0.2,-5.9,13.8,2021-07-21,180.0
8863,2021,7,Perisher,8333,71075,1.7,-9.3,0.0,2021-07-22,180.0
8864,2021,7,Perisher,8333,71075,0.5,-4.3,0.0,2021-07-23,180.0
8865,2021,7,Perisher,8333,71075,-0.3,-1.5,6.4,2021-07-24,180.0
8866,2021,7,Perisher,8333,71075,0.4,-5.4,57.8,2021-07-25,180.0
8867,2021,7,Perisher,8333,71075,1.5,-5.4,24.4,2021-07-26,180.0
8868,2021,7,Perisher,8333,71075,2.8,0.1,11.0,2021-07-27,180.0
8869,2021,8,Perisher,29825,71075,2.2,0.3,14.8,2021-07-28,170.0
8870,2021,8,Perisher,29825,71075,-0.3,-4.1,35.2,2021-07-29,170.0
8871,2021,8,Perisher,29825,71075,3.9,-3.9,0.0,2021-07-30,170.0
8872,2021,8,Perisher,29825,71075,5.5,-2.9,1.2,2021-07-31,170.0
8873,2021,8,Perisher,29825,71075,3.1,1.6,20.2,2021-08-01,170.0
8874,2021,8,Perisher,29825,71075,4.0,-9.1,5.0,2021-08-02,170.0
8875,2021,8,Perisher,29825,71075,-0.7,-1.9,12.0,2021-08-03,170.0
8876,2021,9,Perisher,25409,71075,0.8,-4.1,21.4,2021-08-04,150.0
8877,2021,9,Perisher,25409,71075,5.5,-2.9,0.8,2021-08-05,150.0
8878,2021,9,Perisher,25409,71075,8.9,-0.6,0.0,2021-08-06,150.0
8879,2021,9,Perisher,25409,71075,5.1,-2.9,0.0,2021-08-07,150.0
8880,2021,9,Perisher,25409,71075,5.5,-2.2,0.0,2021-08-08,150.0
8881,2021,9,Perisher,25409,71075,4.2,-1.8,0.0,2021-08-09,150.0
8882,2021,9,Perisher,25409,71075,5.6,-0.2,0.0,2021-08-10,150.0
8883,2021,10,Perisher,19460,71075,6.5,0.4,0.0,2021-08-11,130.0
8884,2021,10,Perisher,19460,71075,2.1,-2.4,52.2,2021-08-12,130.0
8885,2021,10,Perisher,19460,71075,3.2,-5.1,0.0,2021-08-13,130.0
8886,2021,10,Perisher,19460,71075,3.6,-8.1,0.0,2021-08-14,130.0
8887,2021,10,Perisher,19460,71075,1.1,-2.2,0.0,2021-08-15,130.0
8888,2021,10,Perisher,19460,71075,1.0,-0.9,0.0,2021-08-16,130.0
8889,2021,10,Perisher,19460,71075,5.2,-3.0,0.0,2021-08-17,130.0
8890,2021,11,Perisher,18796,71075,7.6,-3.9,0.0,2021-08-18,100.0
8891,2021,11,Perisher,18796,71075,7.2,-1.8,0.0,2021-08-19,100.0
8892,2021,11,Perisher,18796,71075,4.1,-1.6,0.0,2021-08-20,100.0
8893,2021,11,Perisher,18796,71075,3.8,0.6,14.6,2021-08-21,100.0
8894,2021,11,Perisher,18796,71075,7.9,1.7,0.0,2021-08-22,100.0
8895,2021,11,Perisher,18796,71075,6.4,2.3,2.2,2021-08-23,100.0
8896,2021,11,Perisher,18796,71075,-0.3,-3.4,34.2,2021-08-24,100.0
8897,2021,12,Perisher,7640,71075,1.0,-6.3,3.4,2021-08-25,60.0
8898,2021,12,Perisher,7640,71075,1.6,-2.6,1.4,2021-08-26,60.0
8899,2021,12,Perisher,7640,71075,1.9,-1.2,0.4,2021-08-27,60.0
8900,2021,12,Perisher,7640,71075,4.6,-1.5,5.6,2021-08-28,60.0
8901,2021,12,Perisher,7640,71075,1.8,-1.5,2.8,2021-08-29,60.0
8902,2021,12,Perisher,7640,71075,2.7,-4.0,20.4,2021-08-30,60.0
8903,2021,12,Perisher,7640,71075,7.5,-0.9,0.0,2021-08-31,60.0
8904,2021,13,Perisher,5871,71075,10.1,0.5,0.0,2021-09-01,40.0
8905,2021,13,Perisher,5871,71075,12.3,2.9,0.0,2021-09-02,40.0
8906,2021,13,Perisher,5871,71075,10.0,7.3,1.0,2021-09-03,40.0
8907,2021,13,Perisher,5871,71075,6.0,3.8,48.6,2021-09-04,40.0
8908,2021,13,Perisher,5871,71075,0.8,-0.7,30.0,2021-09-05,40.0
8909,2021,13,Perisher,5871,71075,4.8,-3.7,1.2,2021-09-06,40.0
8910,2021,13,Perisher,5871,71075,8.0,-1.8,4.99750022808138,2021-09-07,40.0
8911,2021,14,Perisher,5192,71075,8.9,0.4,0.0,2021-09-08,20.0
8912,2021,14,Perisher,5192,71075,5.7,2.5,0.0,2021-09-09,20.0
8913,2021,14,Perisher,5192,71075,8.2,3.2,0.0,2021-09-10,20.0
8914,2021,14,Perisher,5192,71075,10.2,3.4,0.0,2021-09-11,20.0
8915,2021,14,Perisher,5192,71075,2.0,1.7,0.0,2021-09-12,20.0
8916,2021,14,Perisher,5192,71075,1.6,-5.1,12.8,2021-09-13,20.0
8917,2021,14,Perisher,5192,71075,4.7,-8.9,2.8,2021-09-14,20.0
8918,2021,15,Perisher,8958,71075,6.5,-6.7,0.0,2021-09-15,0.0
8919,2021,15,Perisher,8958,71075,7.4,-2.6,0.0,2021-09-16,0.0
8920,2021,15,Perisher,8958,71075,7.7,-2.5,0.0,2021-09-17,0.0
8921,2021,15,Perisher,8958,71075,3.7,2.8,53.2,2021-09-18,0.0
8922,2021,15,Perisher,8958,71075,3.3,-0.9,0.6,2021-09-19,0.0
8923,2021,15,Perisher,8958,71075,0.9,-0.1,32.8,2021-09-20,0.0
8924,2021,15,Perisher,8958,71075,4.3,-6.7,45.4,2021-09-21,0.0
8925,2022,1,Perisher,37439,71075,-0.3,-3.6,3.8,2022-06-09,0.0
8926,2022,1,Perisher,37439,71075,0.5,-2.2,2.4,2022-06-10,0.0
8927,2022,1,Perisher,37439,71075,-0.1,-3.5,1.0,2022-06-11,0.0
8928,2022,1,Perisher,37439,71075,2.9,-2.5,1.8,2022-06-12,0.0
8929,2022,1,Perisher,37439,71075,5.8,-5.4,0.0,2022-06-13,0.0
8930,2022,1,Perisher,37439,71075,5.5,-8.4,0.0,2022-06-14,0.0
8931,2022,1,Perisher,37439,71075,2.7,-2.7,0.0,2022-06-15,0.0
8932,2022,2,Perisher,38068,71075,2.6,-2.0,11.2,2022-06-16,50.0
8933,2022,2,Perisher,38068,71075,5.0,-0.8,2.8,2022-06-17,50.0
8934,2022,2,Perisher,38068,71075,5.2,-6.3,0.0,2022-06-18,50.0
8935,2022,2,Perisher,38068,71075,6.6,-7.2,0.0,2022-06-19,50.0
8936,2022,2,Perisher,38068,71075,6.4,-4.3,0.0,2022-06-20,50.0
8937,2022,2,Perisher,38068,71075,1.9,-1.7,13.8,2022-06-21,50.0
8938,2022,2,Perisher,38068,71075,2.8,-2.9,20.0,2022-06-22,50.0
8939,2022,3,Perisher,42997,71075,3.3,-0.5,0.0,2022-06-23,80.0
8940,2022,3,Perisher,42997,71075,2.4,0.9,0.6,2022-06-24,80.0
8941,2022,3,Perisher,42997,71075,-0.1,-1.3,11.0,2022-06-25,80.0
8942,2022,3,Perisher,42997,71075,0.7,-1.1,0.0,2022-06-26,80.0
8943,2022,3,Perisher,42997,71075,2.5,-5.2,2.4,2022-06-27,80.0
8944,2022,3,Perisher,42997,71075,9.0,-7.5,0.2,2022-06-28,80.0
8945,2022,3,Perisher,42997,71075,5.6,-2.9,0.0,2022-06-29,80.0
8946,2022,4,Perisher,68311,71075,3.5,-0.6,1.0,2022-06-30,100.0
8947,2022,4,Perisher,68311,71075,0.0,-2.3,1.4,2022-07-01,100.0
8948,2022,4,Perisher,68311,71075,0.0,-2.5,4.0,2022-07-02,100.0
8949,2022,4,Perisher,68311,71075,0.8,-1.2,0.8,2022-07-03,100.0
8950,2022,4,Perisher,68311,71075,0.9,-2.0,2.2,2022-07-04,100.0
8951,2022,4,Perisher,68311,71075,1.6,-6.3,3.2,2022-07-05,100.0
8952,2022,4,Perisher,68311,71075,6.1,-5.6,0.0,2022-07-06,100.0
8953,2022,5,Perisher,77499,71075,6.8,-5.3,0.0,2022-07-07,150.0
8954,2022,5,Perisher,77499,71075,-0.4,-3.0,0.0,2022-07-08,150.0
8955,2022,5,Perisher,77499,71075,1.2,-4.4,1.6,2022-07-09,150.0
8956,2022,5,Perisher,77499,71075,1.3,-3.1,3.2,2022-07-10,150.0
8957,2022,5,Perisher,77499,71075,2.8,-9.7,0.0,2022-07-11,150.0
8958,2022,5,Perisher,77499,71075,1.1,-7.4,0.0,2022-07-12,150.0
8959,2022,5,Perisher,77499,71075,1.0,-6.7,0.2,2022-07-13,150.0
8960,2022,6,Perisher,66744,71075,4.9,-6.3,0.0,2022-07-14,170.0
8961,2022,6,Perisher,66744,71075,3.2,-7.4,0.0,2022-07-15,170.0
8962,2022,6,Perisher,66744,71075,0.4,-7.1,0.0,2022-07-16,170.0
8963,2022,6,Perisher,66744,71075,0.5,-2.6,12.0,2022-07-17,170.0
8964,2022,6,Perisher,66744,71075,-0.3,-5.0,48.8,2022-07-18,170.0
8965,2022,6,Perisher,66744,71075,-1.4,-6.4,0.6,2022-07-19,170.0
8966,2022,6,Perisher,66744,71075,1.7,-11.7,0.0,2022-07-20,170.0
8967,2022,7,Perisher,66904,71075,1.5,-4.9,0.0,2022-07-21,200.0
8968,2022,7,Perisher,66904,71075,2.6,-1.4,1.2,2022-07-22,200.0
8969,2022,7,Perisher,66904,71075,5.7,-2.3,0.0,2022-07-23,200.0
8970,2022,7,Perisher,66904,71075,7.5,0.0,0.0,2022-07-24,200.0
8971,2022,7,Perisher,66904,71075,6.2,-3.1,0.0,2022-07-25,200.0
8972,2022,7,Perisher,66904,71075,0.7,0.0,17.8,2022-07-26,200.0
8973,2022,7,Perisher,66904,71075,2.9,-3.5,1.8,2022-07-27,200.0
8974,2022,8,Perisher,64587,71075,1.5,-1.0,1.4,2022-07-28,190.0
8975,2022,8,Perisher,64587,71075,1.3,-6.7,4.8,2022-07-29,190.0
8976,2022,8,Perisher,64587,71075,2.6,-8.9,0.0,2022-07-30,190.0
8977,2022,8,Perisher,64587,71075,1.9,-1.8,0.0,2022-07-31,190.0
8978,2022,8,Perisher,64587,71075,-0.3,-1.4,53.2,2022-08-01,190.0
8979,2022,8,Perisher,64587,71075,3.9,-2.5,2.8,2022-08-02,190.0
8980,2022,8,Perisher,64587,71075,8.5,-1.2,31.4,2022-08-03,190.0
8981,2022,9,Perisher,60980,71075,6.0,3.5,64.0,2022-08-04,210.0
8982,2022,9,Perisher,60980,71075,2.3,1.1,83.4,2022-08-05,210.0
8983,2022,9,Perisher,60980,71075,0.1,-1.4,27.0,2022-08-06,210.0
8984,2022,9,Perisher,60980,71075,2.8,-7.7,7.6,2022-08-07,210.0
8985,2022,9,Perisher,60980,71075,2.8,-6.5,1.4,2022-08-08,210.0
8986,2022,9,Perisher,60980,71075,3.1,-8.8,0.4,2022-08-09,210.0
8987,2022,9,Perisher,60980,71075,2.2,-7.0,0.0,2022-08-10,210.0
8988,2022,10,Perisher,65991,71075,2.0,-0.2,0.0,2022-08-11,200.0
8989,2022,10,Perisher,65991,71075,3.5,-0.4,20.6,2022-08-12,200.0
8990,2022,10,Perisher,65991,71075,2.7,-4.3,0.6,2022-08-13,200.0
8991,2022,10,Perisher,65991,71075,-0.2,-1.5,13.2,2022-08-14,200.0
8992,2022,10,Perisher,65991,71075,-0.7,-2.5,46.0,2022-08-15,200.0
8993,2022,10,Perisher,65991,71075,3.2,-2.2,5.8,2022-08-16,200.0
8994,2022,10,Perisher,65991,71075,8.3,-5.1,0.0,2022-08-17,200.0
8995,2022,11,Perisher,65880,71075,3.3,0.5,0.0,2022-08-18,160.0
8996,2022,11,Perisher,65880,71075,1.1,-0.1,39.0,2022-08-19,160.0
8997,2022,11,Perisher,65880,71075,1.6,-2.5,9.2,2022-08-20,160.0
8998,2022,11,Perisher,65880,71075,4.1,-9.1,1.0,2022-08-21,160.0
8999,2022,11,Perisher,65880,71075,2.2,-2.8,0.0,2022-08-22,160.0
9000,2022,11,Perisher,65880,71075,-0.7,-3.1,49.6,2022-08-23,160.0
9001,2022,11,Perisher,65880,71075,1.6,-7.4,1.0,2022-08-24,160.0
9002,2022,12,Perisher,65716,71075,4.0,-2.2,0.0,2022-08-25,120.0
9003,2022,12,Perisher,65716,71075,7.9,-5.9,0.0,2022-08-26,120.0
9004,2022,12,Perisher,65716,71075,9.4,-6.2,0.0,2022-08-27,120.0
9005,2022,12,Perisher,65716,71075,6.7,-2.6,0.0,2022-08-28,120.0
9006,2022,12,Perisher,65716,71075,6.3,2.8,0.4,2022-08-29,120.0
9007,2022,12,Perisher,65716,71075,6.1,-0.5,14.8,2022-08-30,120.0
9008,2022,12,Perisher,65716,71075,9.3,-0.8,7.0,2022-08-31,120.0
9009,2022,13,Perisher,49749,71075,4.2,-2.0,0.0,2022-09-01,80.0
9010,2022,13,Perisher,49749,71075,6.0,-2.2,0.0,2022-09-02,80.0
9011,2022,13,Perisher,49749,71075,3.2,-7.0,0.2,2022-09-03,80.0
9012,2022,13,Perisher,49749,71075,7.9,-6.8,0.0,2022-09-04,80.0
9013,2022,13,Perisher,49749,71075,4.5,-4.2,0.0,2022-09-05,80.0
9014,2022,13,Perisher,49749,71075,4.8,-9.3,4.0,2022-09-06,80.0
9015,2022,13,Perisher,49749,71075,6.6,-3.2,0.0,2022-09-07,80.0
9016,2022,14,Perisher,37395,71075,6.7,1.8,0.4,2022-09-08,40.0
9017,2022,14,Perisher,37395,71075,3.7,2.8,3.0,2022-09-09,40.0
9018,2022,14,Perisher,37395,71075,5.9,1.4,9.2,2022-09-10,40.0
9019,2022,14,Perisher,37395,71075,0.6,-2.3,6.8,2022-09-11,40.0
9020,2022,14,Perisher,37395,71075,0.9,-2.8,2.2,2022-09-12,40.0
9021,2022,14,Perisher,37395,71075,4.6,-10.0,4.2,2022-09-13,40.0
9022,2022,14,Perisher,37395,71075,6.8,-8.0,0.0,2022-09-14,40.0
9023,2022,15,Perisher,32777,71075,6.8,0.4,0.4,2022-09-15,0.0
9024,2022,15,Perisher,32777,71075,2.8,0.1,6.2,2022-09-16,0.0
9025,2022,15,Perisher,32777,71075,0.8,-1.7,42.4,2022-09-17,0.0
9026,2022,15,Perisher,32777,71075,1.7,-1.4,50.6,2022-09-18,0.0
9027,2022,15,Perisher,32777,71075,5.8,-1.7,49.0,2022-09-19,0.0
9028,2022,15,Perisher,32777,71075,9.6,-6.2,0.2,2022-09-20,0.0
9029,2022,15,Perisher,32777,71075,9.6,4.0,0.0,2022-09-21,0.0
9030,2023,1,Perisher,11226,71075,0.7,0.0,50.8,2023-06-09,0.0
9031,2023,1,Perisher,11226,71075,2.6,-2.2,3.8,2023-06-10,0.0
9032,2023,1,Perisher,11226,71075,8.0,-5.6,0.0,2023-06-11,0.0
9033,2023,1,Perisher,11226,71075,4.3,-3.0,0.0,2023-06-12,0.0
9034,2023,1,Perisher,11226,71075,3.7,-0.4,0.6,2023-06-13,0.0
9035,2023,1,Perisher,11226,71075,-0.1,-1.6,37.8,2023-06-14,0.0
9036,2023,1,Perisher,11226,71075,1.8,-2.6,5.4,2023-06-15,0.0
9037,2023,2,Perisher,13577,71075,2.3,-0.2,1.6,2023-06-16,40.0
9038,2023,2,Perisher,13577,71075,1.5,-0.3,0.0,2023-06-17,40.0
9039,2023,2,Perisher,13577,71075,-0.7,-1.5,2.4,2023-06-18,40.0
9040,2023,2,Perisher,13577,71075,-1.1,-3.1,5.0,2023-06-19,40.0
9041,2023,2,Perisher,13577,71075,0.3,-8.1,20.0,2023-06-20,40.0
9042,2023,2,Perisher,13577,71075,7.4,-10.1,0.0,2023-06-21,40.0
9043,2023,2,Perisher,13577,71075,4.4,-4.2,0.0,2023-06-22,40.0
9044,2023,3,Perisher,28654,71075,-0.1,-1.9,16.2,2023-06-23,70.0
9045,2023,3,Perisher,28654,71075,0.0,-2.3,11.8,2023-06-24,70.0
9046,2023,3,Perisher,28654,71075,-0.2,-2.5,19.4,2023-06-25,70.0
9047,2023,3,Perisher,28654,71075,1.2,-2.2,41.0,2023-06-26,70.0
9048,2023,3,Perisher,28654,71075,0.7,-1.9,25.4,2023-06-27,70.0
9049,2023,3,Perisher,28654,71075,-0.1,-1.8,0.0,2023-06-28,70.0
9050,2023,3,Perisher,28654,71075,0.4,-6.2,0.2,2023-06-29,70.0
9051,2023,4,Perisher,59114,71075,1.5,-3.6,1.0,2023-06-30,90.0
9052,2023,4,Perisher,59114,71075,4.0,-1.1,0.6,2023-07-01,90.0
9053,2023,4,Perisher,59114,71075,8.9,-2.1,0.0,2023-07-02,90.0
9054,2023,4,Perisher,59114,71075,8.6,-3.0,0.0,2023-07-03,90.0
9055,2023,4,Perisher,59114,71075,4.3,-0.2,1.0,2023-07-04,90.0
9056,2023,4,Perisher,59114,71075,3.7,1.6,20.6,2023-07-05,90.0
9057,2023,4,Perisher,59114,71075,0.8,-3.2,6.2,2023-07-06,90.0
9058,2023,5,Perisher,66365,71075,0.1,-1.9,5.4,2023-07-07,120.0
9059,2023,5,Perisher,66365,71075,0.3,-2.2,14.8,2023-07-08,120.0
9060,2023,5,Perisher,66365,71075,1.6,-2.3,57.2,2023-07-09,120.0
